,age,serveTime,credLimit,Loan,SalPerY,holdCard,Career
1357,35.0,,150000.0,,1000000.0,0.0,2.0
1358,24.0,12.0,80000.0,,420000.0,1.0,2.0
1359,25.0,1.0,70000.0,,500000.0,0.0,4.0
1360,35.0,17.0,50000.0,,450000.0,0.0,2.0
1361,25.0,23.0,170000.0,,400000.0,0.0,2.0
1362,32.0,6.0,150000.0,,450000.0,1.0,2.0
1363,28.0,47.0,300000.0,,560000.0,0.0,4.0
1364,28.0,24.0,260000.0,,700000.0,0.0,2.0
1365,22.0,0.0,20000.0,0.0,930000.0,0.0,1.0
1366,31.0,,110000.0,,300000.0,0.0,2.0
1367,25.0,1.0,130000.0,,700000.0,0.0,2.0
1368,29.0,,120000.0,,600000.0,1.0,2.0
1369,32.0,8.0,50000.0,,,0.0,2.0
1370,33.0,7.0,150000.0,,450000.0,0.0,2.0
1371,25.0,,500000.0,0.0,,1.0,4.0
1372,34.0,72.0,200000.0,,5500000.0,1.0,4.0
1373,28.0,30.0,180000.0,0.0,600000.0,0.0,2.0
1374,31.0,0.0,80000.0,,400000.0,0.0,4.0
1375,27.0,20.0,110000.0,3.0,450000.0,1.0,4.0
1376,25.0,3.0,120000.0,,300000.0,1.0,2.0
1377,29.0,41.0,500000.0,,1300000.0,1.0,2.0
1378,23.0,0.0,100000.0,,,0.0,2.0
1379,39.0,144.0,160000.0,2.0,750000.0,1.0,2.0
1380,20.0,,20000.0,0.0,120000.0,1.0,1.0
1381,24.0,49.0,200000.0,0.0,540000.0,1.0,2.0
1382,23.0,12.0,150000.0,0.0,420000.0,1.0,3.0
1383,25.0,15.0,80000.0,,400000.0,1.0,2.0
1384,20.0,24.0,20000.0,0.0,150000.0,1.0,1.0
1385,,24.0,20000.0,0.0,200000.0,1.0,1.0
1386,28.0,,150000.0,0.0,1000000.0,1.0,2.0
1387,30.0,24.0,500000.0,1.0,1000000.0,1.0,2.0
1388,28.0,36.0,110000.0,3.0,,0.0,2.0
1389,31.0,11.0,500000.0,,5000000.0,0.0,2.0
1390,26.0,17.0,30000.0,,700000.0,0.0,2.0
1391,29.0,48.0,180000.0,,500000.0,0.0,2.0
1392,,120.0,400000.0,,800000.0,1.0,2.0
1393,36.0,1.0,600000.0,,1000000.0,0.0,2.0
1394,24.0,30.0,100000.0,1.0,350000.0,1.0,2.0
1395,35.0,132.0,300000.0,0.0,,1.0,2.0
1396,23.0,18.0,100000.0,0.0,350000.0,1.0,2.0
1397,25.0,,200000.0,0.0,1100000.0,1.0,2.0
1398,25.0,18.0,20000.0,0.0,100000.0,1.0,1.0
1399,34.0,12.0,300000.0,0.0,4000000.0,0.0,4.0
1400,22.0,,20000.0,0.0,300000.0,1.0,1.0
1401,21.0,1.0,50000.0,,240000.0,0.0,2.0
1402,29.0,42.0,30000.0,,1200000.0,0.0,2.0
1403,30.0,36.0,450000.0,0.0,2000000.0,1.0,2.0
1404,24.0,3.0,80000.0,0.0,700000.0,1.0,2.0
1405,25.0,24.0,200000.0,0.0,,1.0,2.0
1406,24.0,6.0,110000.0,0.0,380000.0,1.0,2.0
1407,28.0,27.0,300000.0,0.0,1400000.0,1.0,2.0
1408,25.0,10.0,100000.0,,500000.0,1.0,2.0
1409,23.0,10.0,100000.0,,550000.0,1.0,2.0
1410,25.0,19.0,150000.0,1.0,350000.0,1.0,2.0
1411,36.0,120.0,350000.0,3.0,5000000.0,0.0,2.0
1412,34.0,42.0,50000.0,3.0,750000.0,1.0,3.0
1413,24.0,6.0,50000.0,0.0,310000.0,1.0,2.0
1414,25.0,,130000.0,0.0,300000.0,1.0,2.0
1415,32.0,36.0,100000.0,1.0,600000.0,0.0,2.0
1416,23.0,0.0,20000.0,0.0,200000.0,1.0,1.0
1417,33.0,48.0,700000.0,,600000.0,1.0,2.0
1418,34.0,,250000.0,0.0,650000.0,1.0,2.0
1419,31.0,24.0,200000.0,,450000.0,0.0,2.0
1420,24.0,27.0,180000.0,0.0,600000.0,1.0,2.0
1421,,,150000.0,0.0,,1.0,2.0
1422,36.0,0.0,30000.0,0.0,,1.0,2.0
1423,35.0,24.0,130000.0,,360000.0,1.0,2.0
1424,31.0,42.0,180000.0,3.0,900000.0,0.0,2.0
1425,25.0,30.0,30000.0,0.0,300000.0,1.0,2.0
1426,27.0,24.0,80000.0,1.0,250000.0,0.0,2.0
1427,24.0,8.0,70000.0,1.0,250000.0,1.0,2.0
1428,26.0,21.0,180000.0,0.0,500000.0,1.0,2.0
1429,,,400000.0,3.0,,1.0,2.0
1430,,102.0,400000.0,0.0,500000.0,0.0,2.0
1431,25.0,3.0,60000.0,0.0,300000.0,1.0,2.0
1432,33.0,108.0,500000.0,2.0,1200000.0,0.0,2.0
1433,28.0,,130000.0,0.0,300000.0,1.0,2.0
1434,20.0,12.0,20000.0,3.0,200000.0,0.0,1.0
1435,25.0,1.0,80000.0,0.0,400000.0,0.0,3.0
1436,30.0,96.0,180000.0,0.0,700000.0,1.0,4.0
1437,22.0,,20000.0,,352019.0,0.0,1.0
1438,23.0,2.0,30000.0,0.0,650000.0,0.0,2.0
1439,26.0,13.0,120000.0,,720000.0,0.0,4.0
1440,25.0,4.0,100000.0,0.0,400000.0,1.0,2.0
1441,28.0,36.0,50000.0,1.0,300000.0,0.0,2.0
1442,28.0,22.0,160000.0,,600000.0,0.0,2.0
1443,36.0,108.0,190000.0,,900000.0,0.0,3.0
1444,35.0,108.0,280000.0,,700000.0,0.0,3.0
1445,34.0,10.0,300000.0,,1000000.0,0.0,2.0
1446,30.0,84.0,200000.0,,420000.0,0.0,2.0
1447,27.0,36.0,120000.0,,500000.0,0.0,2.0
1448,,120.0,350000.0,,580000.0,1.0,2.0
1449,35.0,12.0,70000.0,,,1.0,2.0
1450,28.0,120.0,30000.0,0.0,200000.0,1.0,2.0
1451,28.0,2.0,120000.0,,800000.0,1.0,2.0
1452,33.0,12.0,130000.0,,240000.0,0.0,2.0
1453,30.0,40.0,110000.0,,600000.0,1.0,2.0
1454,28.0,3.0,200000.0,,1100000.0,0.0,2.0
1455,34.0,144.0,450000.0,0.0,900000.0,0.0,2.0
1456,26.0,13.0,50000.0,1.0,480000.0,0.0,2.0
1457,30.0,48.0,10000.0,,500000.0,1.0,2.0
1458,30.0,10.0,150000.0,,600000.0,0.0,2.0
1459,24.0,,130000.0,,100000.0,1.0,3.0
1460,31.0,72.0,70000.0,,200000.0,0.0,2.0
1461,27.0,2.0,100000.0,0.0,280000.0,0.0,2.0
1462,24.0,13.0,170000.0,,470000.0,1.0,2.0
1463,26.0,36.0,100000.0,,420000.0,0.0,2.0
1464,29.0,37.0,100000.0,,450000.0,0.0,3.0
1465,23.0,4.0,100000.0,,450000.0,0.0,2.0
1466,29.0,24.0,109000.0,,500000.0,0.0,2.0
1467,29.0,7.0,300000.0,,600000.0,1.0,2.0
1468,25.0,2.0,120000.0,0.0,500000.0,1.0,2.0
1469,27.0,5.0,100000.0,,600000.0,0.0,2.0
1470,21.0,4.0,20000.0,1.0,300000.0,0.0,2.0
1471,27.0,14.0,50000.0,,480000.0,0.0,2.0
1472,28.0,,130000.0,,300000.0,1.0,2.0
1473,27.0,8.0,150000.0,,700000.0,0.0,2.0
1474,29.0,2.0,70000.0,,500000.0,0.0,2.0
1475,25.0,2.0,150000.0,,1000000.0,0.0,2.0
1476,28.0,24.0,400000.0,0.0,,0.0,4.0
1477,23.0,0.0,80000.0,0.0,750000.0,1.0,1.0
1478,36.0,108.0,300000.0,0.0,1000000.0,1.0,2.0
1479,,60.0,300000.0,0.0,1000000.0,1.0,4.0
1480,,36.0,300000.0,0.0,,0.0,2.0
1481,33.0,72.0,600000.0,0.0,1200000.0,1.0,2.0
1482,25.0,24.0,300000.0,0.0,,1.0,2.0
1483,,48.0,300000.0,,450000.0,1.0,2.0
1484,35.0,,300000.0,,800000.0,1.0,2.0
1485,27.0,72.0,300000.0,0.0,550000.0,1.0,2.0
1486,30.0,40.0,300000.0,,600000.0,0.0,2.0
1487,29.0,54.0,300000.0,3.0,,0.0,2.0
1488,29.0,84.0,500000.0,,1400000.0,0.0,3.0
1489,31.0,,300000.0,0.0,,1.0,2.0
1490,26.0,,300000.0,,2000000.0,1.0,4.0
1491,,47.0,450000.0,0.0,415000.0,1.0,2.0
1492,32.0,12.0,150000.0,0.0,600000.0,1.0,2.0
1493,30.0,,500000.0,0.0,1600000.0,1.0,2.0
1494,,5.0,100000.0,1.0,600000.0,0.0,2.0
1495,27.0,2.0,80000.0,,800000.0,0.0,2.0
1496,33.0,7.0,150000.0,,600000.0,0.0,2.0
1497,28.0,30.0,100000.0,,510000.0,0.0,2.0
1498,,,400000.0,3.0,,1.0,2.0
1499,34.0,,90000.0,,480000.0,0.0,2.0
1500,32.0,7.0,200000.0,,800000.0,0.0,3.0
1501,,3.0,150000.0,0.0,,1.0,2.0
1502,26.0,11.0,200000.0,0.0,800000.0,1.0,2.0
1503,,24.0,70000.0,0.0,,1.0,1.0
1504,30.0,4.0,150000.0,1.0,750000.0,0.0,3.0
1505,,,60000.0,0.0,,0.0,2.0
1506,23.0,1.0,80000.0,0.0,550000.0,0.0,2.0
1507,29.0,18.0,150000.0,1.0,800000.0,0.0,2.0
1508,26.0,0.0,200000.0,0.0,450000.0,1.0,2.0
1509,,96.0,130000.0,,600000.0,1.0,2.0
1510,,96.0,400000.0,0.0,900000.0,1.0,2.0
1511,20.0,24.0,20000.0,0.0,150000.0,1.0,1.0
1512,26.0,12.0,300000.0,,960000.0,1.0,2.0
1513,31.0,22.0,250000.0,0.0,600000.0,1.0,3.0
1514,35.0,1.0,150000.0,,400000.0,1.0,2.0
1515,21.0,,20000.0,0.0,100000.0,1.0,1.0
1516,39.0,180.0,350000.0,2.0,550000.0,1.0,2.0
1517,25.0,24.0,100000.0,1.0,400000.0,1.0,2.0
1518,29.0,60.0,350000.0,,,0.0,2.0
1519,26.0,36.0,200000.0,0.0,,1.0,2.0
1520,35.0,72.0,600000.0,2.0,8000000.0,1.0,4.0
1521,25.0,2.0,80000.0,0.0,500000.0,0.0,2.0
1522,,26.0,150000.0,0.0,430000.0,1.0,2.0
1523,,8.0,200000.0,0.0,400000.0,1.0,2.0
1524,37.0,156.0,300000.0,0.0,2000000.0,0.0,2.0
1525,,,400000.0,3.0,,1.0,2.0
1526,26.0,28.0,130000.0,0.0,300000.0,0.0,2.0
1527,26.0,12.0,180000.0,,512000.0,1.0,2.0
1528,25.0,42.0,80000.0,3.0,400000.0,1.0,2.0
1529,28.0,65.0,80000.0,0.0,1500000.0,1.0,2.0
1530,35.0,24.0,30000.0,0.0,550000.0,0.0,2.0
1531,,1.0,80000.0,0.0,430000.0,1.0,2.0
1532,22.0,,20000.0,1.0,180000.0,0.0,2.0
1533,25.0,,40000.0,0.0,700000.0,1.0,2.0
1534,25.0,3.0,80000.0,,750000.0,0.0,2.0
1535,25.0,11.0,130000.0,,400000.0,0.0,2.0
1536,26.0,1.0,200000.0,0.0,1000000.0,1.0,2.0
1537,,3.0,133000.0,3.0,500000.0,0.0,2.0
1538,25.0,3.0,60000.0,,900000.0,0.0,2.0
1539,,3.0,100000.0,0.0,,0.0,2.0
1540,25.0,,60000.0,1.0,800000.0,0.0,2.0
1541,25.0,10.0,80000.0,,540000.0,0.0,2.0
1542,,2.0,160000.0,0.0,700000.0,0.0,2.0
1543,25.0,,131000.0,0.0,700000.0,0.0,2.0
1544,,3.0,125000.0,0.0,910000.0,0.0,2.0
1545,25.0,13.0,280000.0,0.0,900000.0,1.0,2.0
1546,24.0,12.0,80000.0,,400000.0,0.0,2.0
1547,22.0,2.0,50000.0,0.0,120000.0,0.0,2.0
1548,23.0,1278.0,20000.0,0.0,250000.0,1.0,2.0
1549,27.0,1.0,50000.0,0.0,900000.0,1.0,2.0
1550,24.0,2.0,100000.0,0.0,1000000.0,0.0,2.0
1551,42.0,12.0,200000.0,2.0,1000000.0,1.0,2.0
1552,28.0,67.0,100000.0,0.0,600000.0,1.0,2.0
1553,33.0,96.0,600000.0,,2000000.0,0.0,2.0
1554,26.0,,300000.0,0.0,,1.0,4.0
1555,,120.0,300000.0,,,0.0,2.0
1556,33.0,60.0,120000.0,0.0,500000.0,1.0,2.0
1557,,48.0,120000.0,0.0,470000.0,1.0,2.0
1558,27.0,24.0,300000.0,1.0,500000.0,0.0,3.0
1559,21.0,12.0,60000.0,0.0,300000.0,1.0,2.0
1560,27.0,,150000.0,0.0,850000.0,0.0,2.0
1561,24.0,18.0,100000.0,0.0,500000.0,1.0,2.0
1562,30.0,60.0,83000.0,3.0,400000.0,1.0,2.0
1563,29.0,30.0,100000.0,,350000.0,0.0,2.0
1564,20.0,6.0,20000.0,0.0,150000.0,0.0,2.0
1565,23.0,18.0,80000.0,,400000.0,1.0,2.0
1566,25.0,12.0,100000.0,0.0,300000.0,1.0,2.0
1567,38.0,36.0,200000.0,3.0,,1.0,2.0
1568,26.0,,180000.0,0.0,,1.0,4.0
1569,26.0,,180000.0,0.0,,1.0,4.0
1570,34.0,124.0,680000.0,3.0,4000000.0,1.0,2.0
1571,32.0,84.0,180000.0,0.0,800000.0,1.0,2.0
1572,30.0,6.0,120000.0,0.0,750000.0,0.0,3.0
1573,25.0,12.0,200000.0,0.0,920000.0,1.0,4.0
1574,22.0,10.0,20000.0,3.0,600000.0,1.0,3.0
1575,29.0,4.0,100000.0,2.0,2000000.0,1.0,4.0
1576,30.0,,130000.0,0.0,,1.0,2.0
1577,32.0,3.0,130000.0,0.0,600000.0,1.0,2.0
1578,31.0,66.0,210000.0,,550000.0,1.0,2.0
1579,30.0,0.0,2000.0,,20000.0,1.0,2.0
1580,25.0,0.0,20000.0,0.0,,1.0,1.0
1581,29.0,24.0,50000.0,1.0,500000.0,0.0,2.0
1582,45.0,3.0,141000.0,0.0,400000.0,1.0,2.0
1583,23.0,1.0,50000.0,0.0,,1.0,1.0
1584,25.0,0.0,300000.0,0.0,2000000.0,1.0,4.0
1585,25.0,0.0,300000.0,0.0,2000000.0,1.0,4.0
1586,26.0,24.0,90000.0,0.0,450000.0,1.0,2.0
1587,29.0,24.0,200000.0,0.0,,1.0,2.0
1588,36.0,,200000.0,0.0,420000.0,1.0,2.0
1589,25.0,12.0,120000.0,0.0,560000.0,1.0,2.0
1590,29.0,60.0,330000.0,3.0,,0.0,2.0
1591,23.0,12.0,200000.0,0.0,,0.0,2.0
1592,22.0,6.0,80000.0,0.0,360000.0,1.0,2.0
1593,,8.0,390000.0,0.0,,1.0,2.0
1594,33.0,120.0,520000.0,2.0,2000000.0,1.0,2.0
1595,,12.0,200000.0,0.0,,0.0,2.0
1596,34.0,10.0,330000.0,,1000000.0,0.0,2.0
1597,28.0,7.0,200000.0,,680000.0,1.0,2.0
1598,32.0,48.0,360000.0,0.0,800000.0,0.0,2.0
1599,25.0,24.0,620000.0,0.0,,1.0,2.0
1600,30.0,6.0,660000.0,0.0,600000.0,1.0,2.0
1601,26.0,6.0,100000.0,0.0,800000.0,1.0,2.0
1602,30.0,84.0,390000.0,1.0,950000.0,1.0,2.0
1603,,36.0,50000.0,2.0,,1.0,2.0
1604,36.0,120.0,190000.0,3.0,700000.0,1.0,2.0
1605,25.0,,200000.0,0.0,432000.0,1.0,3.0
1606,22.0,24.0,150000.0,0.0,650000.0,1.0,3.0
1607,24.0,,50000.0,,,0.0,1.0
1608,33.0,120.0,300000.0,,730000.0,0.0,2.0
1609,33.0,10.0,50000.0,,400000.0,0.0,2.0
1610,35.0,84.0,150000.0,,700000.0,1.0,2.0
1611,28.0,24.0,80000.0,,500000.0,0.0,2.0
1612,30.0,45.0,200000.0,0.0,560000.0,1.0,2.0
1613,30.0,72.0,150000.0,0.0,1000000.0,1.0,2.0
1614,27.0,24.0,60000.0,,400000.0,1.0,3.0
1615,34.0,,100000.0,0.0,700000.0,1.0,3.0
1616,24.0,1.0,50000.0,0.0,400000.0,0.0,2.0
1617,25.0,13.0,50000.0,,480000.0,0.0,3.0
1618,29.0,18.0,60000.0,1.0,530000.0,0.0,2.0
1619,,60.0,80000.0,0.0,,1.0,2.0
1620,24.0,,140000.0,0.0,400000.0,1.0,2.0
1621,24.0,,100000.0,0.0,400000.0,1.0,2.0
1622,23.0,,100000.0,0.0,,0.0,2.0
1623,32.0,36.0,150000.0,0.0,1050000.0,1.0,2.0
1624,26.0,15.0,20000.0,1.0,400000.0,1.0,2.0
1625,36.0,108.0,80000.0,,,0.0,2.0
1626,24.0,30.0,68000.0,1.0,350000.0,1.0,2.0
1627,,,150000.0,0.0,,1.0,2.0
1628,39.0,60.0,100000.0,0.0,600000.0,1.0,2.0
1629,34.0,72.0,140000.0,,600000.0,1.0,2.0
1630,,3.0,113000.0,1.0,,0.0,1.0
1631,21.0,,20000.0,0.0,,1.0,1.0
1632,32.0,81.0,30000.0,1.0,2000000.0,1.0,2.0
1633,23.0,,744000.0,0.0,,1.0,2.0
1634,33.0,120.0,382000.0,0.0,,0.0,2.0
1635,30.0,30.0,145000.0,1.0,700000.0,1.0,2.0
1636,25.0,24.0,20000.0,1.0,700000.0,1.0,2.0
1637,33.0,120.0,70000.0,3.0,600000.0,1.0,2.0
1638,23.0,48.0,50000.0,0.0,330000.0,1.0,2.0
1639,33.0,120.0,153000.0,0.0,730000.0,1.0,2.0
1640,31.0,48.0,75000.0,3.0,,1.0,2.0
1641,22.0,18.0,158000.0,0.0,800000.0,1.0,3.0
1642,31.0,84.0,144000.0,1.0,700000.0,1.0,3.0
1643,23.0,4.0,123000.0,0.0,400000.0,1.0,2.0
1644,33.0,,360000.0,0.0,1200000.0,1.0,3.0
1645,31.0,36.0,100000.0,0.0,1000000.0,1.0,2.0
1646,26.0,16.0,60000.0,0.0,800000.0,1.0,2.0
1647,24.0,3.0,169000.0,0.0,400000.0,0.0,2.0
1648,24.0,18.0,189000.0,3.0,420000.0,1.0,2.0
1649,33.0,36.0,102000.0,3.0,6000000.0,1.0,2.0
1650,,24.0,339000.0,0.0,780000.0,1.0,2.0
1651,26.0,30.0,199000.0,,650000.0,1.0,2.0
1652,29.0,6.0,100000.0,3.0,1000000.0,1.0,2.0
1653,27.0,2.0,371000.0,0.0,550000.0,1.0,2.0
1654,28.0,6.0,196000.0,0.0,400000.0,1.0,2.0
1655,28.0,36.0,100000.0,0.0,750000.0,1.0,4.0
1656,24.0,12.0,130000.0,0.0,420000.0,1.0,2.0
1657,24.0,15.0,20000.0,1.0,400000.0,1.0,2.0
1658,24.0,3.0,176000.0,0.0,700000.0,0.0,2.0
1659,23.0,21.0,119000.0,0.0,350000.0,0.0,3.0
1660,26.0,12.0,132000.0,0.0,,0.0,4.0
1661,28.0,14.0,127000.0,0.0,400000.0,0.0,2.0
1662,27.0,13.0,134000.0,0.0,500000.0,1.0,3.0
1663,25.0,42.0,179000.0,,600000.0,0.0,3.0
1664,30.0,8.0,131000.0,0.0,430000.0,1.0,2.0
1665,25.0,3.0,184000.0,0.0,1000000.0,0.0,2.0
1666,31.0,48.0,140000.0,0.0,700000.0,1.0,2.0
1667,24.0,1.0,116000.0,1.0,420000.0,0.0,2.0
1668,23.0,3.0,70000.0,1.0,400000.0,0.0,2.0
1669,23.0,5.0,141000.0,0.0,490000.0,0.0,2.0
1670,26.0,,266000.0,0.0,1170000.0,1.0,2.0
1671,22.0,4.0,90000.0,0.0,350000.0,1.0,2.0
1672,24.0,8.0,92000.0,1.0,350000.0,1.0,2.0
1673,25.0,,115000.0,0.0,400000.0,0.0,2.0
1674,23.0,12.0,82000.0,0.0,,0.0,2.0
1675,38.0,64.0,100000.0,0.0,700000.0,1.0,2.0
1676,30.0,30.0,800000.0,2.0,500000.0,1.0,2.0
1677,22.0,2.0,40000.0,0.0,630000.0,0.0,2.0
1678,25.0,6.0,115000.0,1.0,350000.0,0.0,2.0
1679,20.0,2.0,20000.0,1.0,220000.0,0.0,1.0
1680,21.0,5.0,20000.0,1.0,90000.0,0.0,1.0
1681,23.0,1.0,60000.0,,500000.0,0.0,2.0
1682,23.0,1.0,60000.0,,500000.0,0.0,2.0
1683,25.0,19.0,220000.0,0.0,1200000.0,1.0,2.0
1684,20.0,48.0,20000.0,3.0,220000.0,1.0,1.0
1685,20.0,6.0,20000.0,0.0,200000.0,0.0,2.0
1686,32.0,84.0,281000.0,0.0,1100000.0,1.0,2.0
1687,24.0,6.0,20000.0,0.0,400000.0,1.0,4.0
1688,27.0,3.0,183000.0,0.0,600000.0,1.0,3.0
1689,22.0,7.0,136000.0,0.0,450000.0,1.0,2.0
1690,23.0,6.0,145000.0,0.0,700000.0,1.0,2.0
1691,25.0,42.0,87000.0,0.0,350000.0,1.0,2.0
1692,,,20000.0,1.0,,0.0,1.0
1693,25.0,3.0,150000.0,0.0,400000.0,1.0,3.0
1694,26.0,4.0,60000.0,,500000.0,1.0,2.0
1695,26.0,0.0,132000.0,1.0,500000.0,1.0,3.0
1696,25.0,4.0,40000.0,1.0,750000.0,1.0,2.0
1697,39.0,24.0,80000.0,0.0,400000.0,1.0,3.0
1698,26.0,24.0,80000.0,0.0,360000.0,1.0,4.0
1699,25.0,6.0,122000.0,0.0,500000.0,1.0,2.0
1700,,,107000.0,,450000.0,1.0,2.0
1701,35.0,48.0,159000.0,0.0,600000.0,1.0,3.0
1702,21.0,12.0,94000.0,2.0,400000.0,1.0,2.0
1703,33.0,36.0,20000.0,0.0,400000.0,1.0,2.0
1704,25.0,,20000.0,1.0,500000.0,0.0,2.0
1705,28.0,24.0,50000.0,1.0,400000.0,1.0,2.0
1706,,132.0,300000.0,0.0,2000000.0,1.0,2.0
1707,26.0,,60000.0,0.0,600000.0,1.0,2.0
1708,29.0,12.0,100000.0,0.0,400000.0,1.0,2.0
1709,,60.0,4500000.0,0.0,,0.0,2.0
1710,39.0,13.0,300000.0,0.0,40000.0,1.0,2.0
1711,26.0,3.0,30000.0,0.0,400000.0,1.0,2.0
1712,26.0,3.0,30000.0,0.0,400000.0,1.0,2.0
1713,23.0,,40000.0,0.0,300000.0,1.0,1.0
1714,32.0,24.0,60000.0,0.0,,1.0,2.0
1715,25.0,8.0,50000.0,,540000.0,0.0,2.0
1716,21.0,36.0,20000.0,,400000.0,0.0,1.0
1717,22.0,24.0,100000.0,,500000.0,1.0,2.0
1718,,12.0,60000.0,0.0,120000.0,1.0,2.0
1719,,12.0,60000.0,0.0,120000.0,1.0,2.0
1720,27.0,48.0,120000.0,0.0,600000.0,1.0,2.0
1721,34.0,22.0,150000.0,,800000.0,1.0,2.0
1722,,18.0,60000.0,0.0,550000.0,1.0,2.0
1723,29.0,60.0,600000.0,3.0,1500000.0,0.0,2.0
1724,24.0,22.0,70000.0,1.0,480000.0,1.0,2.0
1725,39.0,78.0,200000.0,0.0,500000.0,1.0,3.0
1726,26.0,30.0,100000.0,0.0,800000.0,1.0,2.0
1727,24.0,2.0,100000.0,0.0,360000.0,0.0,2.0
1728,29.0,15.0,350000.0,3.0,800000.0,1.0,3.0
1729,21.0,16.0,80000.0,2.0,320000.0,1.0,2.0
1730,35.0,104.0,140000.0,0.0,600000.0,1.0,2.0
1731,26.0,12.0,180000.0,1.0,1000000.0,1.0,2.0
1732,26.0,12.0,180000.0,1.0,1000000.0,1.0,2.0
1733,27.0,54.0,110000.0,0.0,,1.0,2.0
1734,29.0,72.0,300000.0,0.0,2000000.0,1.0,3.0
1735,34.0,132.0,200000.0,3.0,600000.0,1.0,2.0
1736,38.0,24.0,300000.0,3.0,1800000.0,1.0,2.0
1737,24.0,25.0,60000.0,0.0,560000.0,1.0,2.0
1738,26.0,18.0,100000.0,0.0,1000000.0,1.0,2.0
1739,23.0,48.0,150000.0,0.0,540000.0,1.0,2.0
1740,35.0,72.0,250000.0,0.0,,1.0,2.0
1741,29.0,72.0,150000.0,0.0,400000.0,1.0,2.0
1742,23.0,1.0,100000.0,0.0,400000.0,0.0,3.0
1743,22.0,12.0,20000.0,1.0,300000.0,1.0,2.0
1744,23.0,,120000.0,0.0,480000.0,1.0,2.0
1745,33.0,95.0,300000.0,0.0,700000.0,1.0,2.0
1746,,60.0,110000.0,2.0,430000.0,1.0,2.0
1747,27.0,1.0,100000.0,0.0,320000.0,1.0,2.0
1748,42.0,,380000.0,2.0,,1.0,2.0
1749,23.0,,180000.0,0.0,450000.0,0.0,3.0
1750,27.0,60.0,100000.0,0.0,750000.0,0.0,2.0
1751,23.0,12.0,150000.0,0.0,420000.0,1.0,3.0
1752,30.0,72.0,200000.0,0.0,1000000.0,1.0,2.0
1753,25.0,12.0,30000.0,0.0,500000.0,1.0,2.0
1754,25.0,12.0,30000.0,0.0,500000.0,1.0,2.0
1755,23.0,12.0,150000.0,0.0,420000.0,1.0,3.0
1756,27.0,36.0,150000.0,3.0,500000.0,1.0,2.0
1757,25.0,29.0,100000.0,0.0,500000.0,1.0,2.0
1758,36.0,96.0,110000.0,2.0,400000.0,1.0,2.0
1759,,20.0,200000.0,0.0,,0.0,2.0
1760,27.0,30.0,400000.0,0.0,2000000.0,1.0,2.0
1761,25.0,12.0,130000.0,0.0,400000.0,1.0,3.0
1762,25.0,0.0,70000.0,1.0,,1.0,2.0
1763,30.0,60.0,160000.0,,1000000.0,0.0,2.0
1764,25.0,11.0,100000.0,0.0,450000.0,1.0,1.0
1765,23.0,3.0,50000.0,1.0,310000.0,0.0,1.0
1766,26.0,2.0,307000.0,0.0,1000000.0,0.0,4.0
1767,22.0,13.0,200000.0,0.0,360000.0,1.0,3.0
1768,27.0,18.0,50000.0,,350000.0,0.0,2.0
1769,44.0,120.0,300000.0,2.0,1500000.0,1.0,2.0
1770,33.0,27.0,150000.0,1.0,550000.0,1.0,2.0
1771,,10.0,500000.0,0.0,1600000.0,1.0,2.0
1772,34.0,72.0,202000.0,3.0,550000.0,1.0,2.0
1773,35.0,144.0,1000000.0,0.0,,1.0,2.0
1774,40.0,120.0,400000.0,,550000.0,1.0,3.0
1775,28.0,36.0,80000.0,3.0,600000.0,1.0,2.0
1776,34.0,156.0,120000.0,0.0,600000.0,0.0,3.0
1777,23.0,3.0,60000.0,0.0,300000.0,0.0,2.0
1778,26.0,7.0,60000.0,,420000.0,0.0,2.0
1779,24.0,16.0,150000.0,1.0,500000.0,1.0,2.0
1780,24.0,9.0,140000.0,0.0,400000.0,1.0,2.0
1781,27.0,8.0,120000.0,0.0,480000.0,0.0,2.0
1782,,204.0,200000.0,2.0,600000.0,1.0,2.0
1783,40.0,120.0,150000.0,,550000.0,1.0,3.0
1784,21.0,18.0,20000.0,0.0,230000.0,1.0,1.0
1785,21.0,3.0,20000.0,,200000.0,0.0,2.0
1786,25.0,0.0,110000.0,,1000000.0,0.0,2.0
1787,26.0,11.0,140000.0,0.0,900000.0,1.0,2.0
1788,32.0,36.0,150000.0,0.0,600000.0,1.0,2.0
1789,24.0,,350000.0,,3000000.0,1.0,2.0
1790,33.0,96.0,100000.0,0.0,300000.0,1.0,2.0
1791,21.0,27.0,130000.0,0.0,400000.0,1.0,2.0
1792,21.0,18.0,80000.0,0.0,400000.0,1.0,2.0
1793,23.0,6.0,50000.0,1.0,400000.0,0.0,2.0
1794,,11.0,20000.0,0.0,150000.0,0.0,1.0
1795,21.0,,20000.0,,220000.0,0.0,1.0
1796,23.0,12.0,30000.0,,300000.0,0.0,1.0
1797,25.0,0.0,20000.0,0.0,500000.0,0.0,1.0
1798,35.0,,120000.0,0.0,600000.0,0.0,2.0
1799,28.0,24.0,50000.0,0.0,400000.0,0.0,2.0
1800,23.0,4.0,30000.0,0.0,400000.0,0.0,2.0
1801,23.0,10.0,120000.0,0.0,360000.0,0.0,2.0
1802,24.0,0.0,300000.0,0.0,,0.0,1.0
1803,23.0,1.0,110000.0,0.0,390000.0,1.0,2.0
1804,21.0,,80000.0,0.0,,0.0,2.0
1805,25.0,18.0,80000.0,0.0,400000.0,0.0,2.0
